2024-11-08 19:50:16 INFO  [main] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-11-08 20:17:39 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-18 - Added connection org.postgresql.jdbc.PgConnection@7aca299e
2024-11-08 20:17:39 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-18 - Start completed.
2024-11-08 20:17:39 INFO  [main] y.s.serviceImpl.LoginServiceImpl - User with this email does not exist!
2024-11-08 20:17:39 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-19 - Starting...
2024-11-08 20:17:39 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-19 - Added connection org.postgresql.jdbc.PgConnection@543ba2e1
2024-11-08 20:17:39 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-19 - Start completed.
2024-11-08 20:17:39 INFO  [main] y.s.serviceImpl.LoginServiceImpl - Registration successful!
2024-11-08 20:17:39 INFO  [main] y.s.serviceImpl.LoginServiceImpl - Login successful! Welcome, John Doe
2024-11-08 20:17:39 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-20 - Starting...
2024-11-08 20:17:39 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-20 - Added connection org.postgresql.jdbc.PgConnection@74787609
2024-11-08 20:17:39 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-20 - Start completed.
2024-11-08 20:17:39 INFO  [main] y.s.serviceImpl.LoginServiceImpl - Registration successful!
2024-11-08 20:17:39 INFO  [main] y.s.serviceImpl.LoginServiceImpl - Incorrect password!
2024-11-08 20:17:40 INFO  [main] tc.postgres:latest - Creating container for image: postgres:latest
2024-11-08 20:17:41 INFO  [main] tc.postgres:latest - Container postgres:latest is starting: cc34c7716a2952c356bbaac4169da567bcfe1a3766832ce4dd34a22a5be69470
2024-11-08 20:17:45 INFO  [main] tc.postgres:latest - Container postgres:latest started in PT4.9094618S
2024-11-08 20:17:45 INFO  [main] tc.postgres:latest - Container is started (JDBC URL: jdbc:postgresql://localhost:50060/test_db?loggerLevel=OFF)
2024-11-08 20:17:45 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-21 - Starting...
2024-11-08 20:17:45 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-21 - Added connection org.postgresql.jdbc.PgConnection@3d667b59
2024-11-08 20:17:45 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-21 - Start completed.
2024-11-08 20:17:45 INFO  [main] y.s.serviceImpl.ProgressServiceImpl - The habit is complete
2024-11-08 20:17:47 INFO  [main] tc.postgres:latest - Creating container for image: postgres:latest
2024-11-08 20:17:51 INFO  [main] tc.postgres:latest - Container postgres:latest is starting: 20aaec87f688c357ba23fbdf2b68f101be94c845413b41eab8868f84e03d4245
2024-11-08 20:17:54 INFO  [main] tc.postgres:latest - Container postgres:latest started in PT7.6913786S
2024-11-08 20:17:54 INFO  [main] tc.postgres:latest - Container is started (JDBC URL: jdbc:postgresql://localhost:50079/test_db?loggerLevel=OFF)
2024-11-08 20:17:54 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-22 - Starting...
2024-11-08 20:17:54 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-22 - Added connection org.postgresql.jdbc.PgConnection@4fce3ed7
2024-11-08 20:17:54 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-22 - Start completed.
2024-11-08 20:17:54 INFO  [main] y.s.serviceImpl.ProgressServiceImpl - The habit is complete
2024-11-08 20:17:55 INFO  [main] tc.postgres:latest - Creating container for image: postgres:latest
2024-11-08 20:17:56 INFO  [main] tc.postgres:latest - Container postgres:latest is starting: e7637dd48d85d980fc639dda723d33a3a986045d5efe9eb370f2d68ab0512f91
2024-11-08 20:18:00 INFO  [main] tc.postgres:latest - Container postgres:latest started in PT5.0935913S
2024-11-08 20:18:00 INFO  [main] tc.postgres:latest - Container is started (JDBC URL: jdbc:postgresql://localhost:50087/test_db?loggerLevel=OFF)
2024-11-08 20:18:00 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-23 - Starting...
2024-11-08 20:18:00 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-23 - Added connection org.postgresql.jdbc.PgConnection@70df41f9
2024-11-08 20:18:00 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-23 - Start completed.
2024-11-08 20:18:01 INFO  [main] y.s.serviceImpl.ProgressServiceImpl - The habit is complete
2024-11-08 20:18:01 INFO  [main] y.s.serviceImpl.ProgressServiceImpl - The habit is complete
2024-11-08 20:18:02 INFO  [main] tc.postgres:latest - Creating container for image: postgres:latest
2024-11-08 20:18:02 INFO  [main] tc.postgres:latest - Container postgres:latest is starting: 74adfff627130b4faab060bf0d598fca15f3db9b3609af88541a4e5cbddf2896
2024-11-08 20:18:07 INFO  [main] tc.postgres:latest - Container postgres:latest started in PT5.0451668S
2024-11-08 20:18:07 INFO  [main] tc.postgres:latest - Container is started (JDBC URL: jdbc:postgresql://localhost:50097/test_db?loggerLevel=OFF)
2024-11-08 20:18:07 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-24 - Starting...
2024-11-08 20:18:07 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-24 - Added connection org.postgresql.jdbc.PgConnection@1aef7428
2024-11-08 20:18:07 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-24 - Start completed.
2024-11-08 20:18:07 INFO  [main] y.s.serviceImpl.ProgressServiceImpl - The habit is complete
2024-11-08 20:18:13 INFO  [main] tc.postgres:latest - Creating container for image: postgres:latest
2024-11-08 20:18:13 INFO  [main] tc.postgres:latest - Container postgres:latest is starting: a84c460a0b18efc02d9e6acaf3613279d31fc51939056e2ada74d64278f1d18e
2024-11-08 20:18:17 INFO  [main] tc.postgres:latest - Container postgres:latest started in PT4.0124106S
2024-11-08 20:18:17 INFO  [main] tc.postgres:latest - Container is started (JDBC URL: jdbc:postgresql://localhost:50106/testdb?loggerLevel=OFF)
2024-11-08 20:18:17 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-25 - Starting...
2024-11-08 20:18:17 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-25 - Added connection org.postgresql.jdbc.PgConnection@443ac5b8
2024-11-08 20:18:17 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-25 - Start completed.
2024-11-08 20:18:17 INFO  [main] y.s.serviceImpl.UserServiceImpl - Profile block is true
2024-11-08 20:18:17 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-26 - Starting...
2024-11-08 20:18:17 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-26 - Added connection org.postgresql.jdbc.PgConnection@462f8fe9
2024-11-08 20:18:17 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-26 - Start completed.
2024-11-08 20:18:17 INFO  [main] y.s.serviceImpl.UserServiceImpl - Profile updated successfully!
2024-11-08 20:18:17 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-27 - Starting...
2024-11-08 20:18:17 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-27 - Added connection org.postgresql.jdbc.PgConnection@6cf3b3d7
2024-11-08 20:18:17 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-27 - Start completed.
2024-11-08 20:18:17 INFO  [main] y.s.serviceImpl.UserServiceImpl - User and all habits were deleted!
2024-11-08 20:18:17 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-28 - Starting...
2024-11-08 20:18:17 INFO  [main] com.zaxxer.hikari.pool.HikariPool - HikariPool-28 - Added connection org.postgresql.jdbc.PgConnection@3ba96967
2024-11-08 20:18:17 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-28 - Start completed.
2024-11-08 20:18:18 INFO  [main] y.s.serviceImpl.LoginServiceImpl - Registration successful!
2024-11-08 20:18:18 INFO  [main] y.s.serviceImpl.LoginServiceImpl - Registration successful!
2024-11-08 20:18:18 INFO  [main] y.s.serviceImpl.UserServiceImpl - Email: test@example.com
2024-11-08 20:18:18 INFO  [main] y.s.serviceImpl.UserServiceImpl - Name: TestUser
2024-11-08 20:18:18 INFO  [main] y.s.serviceImpl.UserServiceImpl - Is blocked: false

2024-11-08 20:18:18 INFO  [main] y.s.serviceImpl.UserServiceImpl - Email: user1@example.com
2024-11-08 20:18:18 INFO  [main] y.s.serviceImpl.UserServiceImpl - Name: User One
2024-11-08 20:18:18 INFO  [main] y.s.serviceImpl.UserServiceImpl - Is blocked: false

2024-11-08 20:18:18 INFO  [main] y.s.serviceImpl.UserServiceImpl - Email: user2@example.com
2024-11-08 20:18:18 INFO  [main] y.s.serviceImpl.UserServiceImpl - Name: User Two
2024-11-08 20:18:18 INFO  [main] y.s.serviceImpl.UserServiceImpl - Is blocked: false

2024-11-08 20:20:26 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-11-08 20:20:26 INFO  [main] y_lab.HabitApplication - Starting HabitApplication using Java 17.0.13 with PID 10948 (D:\java\y_lab_homework\homework2\target\classes started by Asus in D:\java\y_lab_homework\homework2)
2024-11-08 20:20:26 INFO  [main] y_lab.HabitApplication - No active profile set, falling back to 1 default profile: "default"
2024-11-08 20:20:28 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JDBC repositories in DEFAULT mode.
2024-11-08 20:20:28 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 38 ms. Found 0 JDBC repository interfaces.
2024-11-08 20:20:28 WARN  [main] o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: java.lang.NoClassDefFoundError: liquibase/UpdateSummaryEnum
2024-11-08 20:20:28 ERROR [main] o.s.boot.SpringApplication - Application run failed
java.lang.NoClassDefFoundError: liquibase/UpdateSummaryEnum
	at java.base/java.lang.Class.getDeclaredFields0(Native Method)
	at java.base/java.lang.Class.privateGetDeclaredFields(Class.java:3297)
	at java.base/java.lang.Class.getDeclaredField(Class.java:2608)
	at org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider$Constructors.isInnerClass(DefaultBindConstructorProvider.java:144)
	at org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider$Constructors.getCandidateConstructors(DefaultBindConstructorProvider.java:134)
	at org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider$Constructors.getConstructors(DefaultBindConstructorProvider.java:103)
	at org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider.getBindConstructor(DefaultBindConstructorProvider.java:55)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBean.deduceBindMethod(ConfigurationPropertiesBean.java:298)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBeanRegistrar.createBeanDefinition(ConfigurationPropertiesBeanRegistrar.java:93)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBeanRegistrar.registerBeanDefinition(ConfigurationPropertiesBeanRegistrar.java:89)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBeanRegistrar.register(ConfigurationPropertiesBeanRegistrar.java:61)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBeanRegistrar.register(ConfigurationPropertiesBeanRegistrar.java:55)
	at java.base/java.lang.Iterable.forEach(Iterable.java:75)
	at org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar.registerBeanDefinitions(EnableConfigurationPropertiesRegistrar.java:49)
	at org.springframework.context.annotation.ImportBeanDefinitionRegistrar.registerBeanDefinitions(ImportBeanDefinitionRegistrar.java:86)
	at org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.lambda$loadBeanDefinitionsFromRegistrars$1(ConfigurationClassBeanDefinitionReader.java:376)
	at java.base/java.util.LinkedHashMap.forEach(LinkedHashMap.java:721)
	at org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitionsFromRegistrars(ConfigurationClassBeanDefinitionReader.java:375)
	at org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitionsForConfigurationClass(ConfigurationClassBeanDefinitionReader.java:148)
	at org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitions(ConfigurationClassBeanDefinitionReader.java:120)
	at org.springframework.context.annotation.ConfigurationClassPostProcessor.processConfigBeanDefinitions(ConfigurationClassPostProcessor.java:428)
	at org.springframework.context.annotation.ConfigurationClassPostProcessor.postProcessBeanDefinitionRegistry(ConfigurationClassPostProcessor.java:289)
	at org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanDefinitionRegistryPostProcessors(PostProcessorRegistrationDelegate.java:349)
	at org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanFactoryPostProcessors(PostProcessorRegistrationDelegate.java:118)
	at org.springframework.context.support.AbstractApplicationContext.invokeBeanFactoryPostProcessors(AbstractApplicationContext.java:775)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:597)
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:146)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:753)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:455)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:323)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1342)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1331)
	at y_lab.HabitApplication.main(HabitApplication.java:9)
Caused by: java.lang.ClassNotFoundException: liquibase.UpdateSummaryEnum
	at java.base/jdk.internal.loader.BuiltinClassLoader.loadClass(BuiltinClassLoader.java:641)
	at java.base/jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(ClassLoaders.java:188)
	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:525)
	... 33 common frames omitted
2024-11-08 20:27:20 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-11-08 20:27:20 INFO  [main] y_lab.HabitApplication - Starting HabitApplication using Java 17.0.13 with PID 3192 (D:\java\y_lab_homework\homework2\target\classes started by Asus in D:\java\y_lab_homework\homework2)
2024-11-08 20:27:20 INFO  [main] y_lab.HabitApplication - No active profile set, falling back to 1 default profile: "default"
2024-11-08 20:27:21 WARN  [main] o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: java.lang.NoClassDefFoundError: liquibase/UpdateSummaryEnum
2024-11-08 20:27:21 ERROR [main] o.s.boot.SpringApplication - Application run failed
java.lang.NoClassDefFoundError: liquibase/UpdateSummaryEnum
	at java.base/java.lang.Class.getDeclaredFields0(Native Method)
	at java.base/java.lang.Class.privateGetDeclaredFields(Class.java:3297)
	at java.base/java.lang.Class.getDeclaredField(Class.java:2608)
	at org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider$Constructors.isInnerClass(DefaultBindConstructorProvider.java:144)
	at org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider$Constructors.getCandidateConstructors(DefaultBindConstructorProvider.java:134)
	at org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider$Constructors.getConstructors(DefaultBindConstructorProvider.java:103)
	at org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider.getBindConstructor(DefaultBindConstructorProvider.java:55)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBean.deduceBindMethod(ConfigurationPropertiesBean.java:298)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBeanRegistrar.createBeanDefinition(ConfigurationPropertiesBeanRegistrar.java:93)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBeanRegistrar.registerBeanDefinition(ConfigurationPropertiesBeanRegistrar.java:89)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBeanRegistrar.register(ConfigurationPropertiesBeanRegistrar.java:61)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBeanRegistrar.register(ConfigurationPropertiesBeanRegistrar.java:55)
	at java.base/java.lang.Iterable.forEach(Iterable.java:75)
	at org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar.registerBeanDefinitions(EnableConfigurationPropertiesRegistrar.java:49)
	at org.springframework.context.annotation.ImportBeanDefinitionRegistrar.registerBeanDefinitions(ImportBeanDefinitionRegistrar.java:86)
	at org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.lambda$loadBeanDefinitionsFromRegistrars$1(ConfigurationClassBeanDefinitionReader.java:376)
	at java.base/java.util.LinkedHashMap.forEach(LinkedHashMap.java:721)
	at org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitionsFromRegistrars(ConfigurationClassBeanDefinitionReader.java:375)
	at org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitionsForConfigurationClass(ConfigurationClassBeanDefinitionReader.java:148)
	at org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitions(ConfigurationClassBeanDefinitionReader.java:120)
	at org.springframework.context.annotation.ConfigurationClassPostProcessor.processConfigBeanDefinitions(ConfigurationClassPostProcessor.java:428)
	at org.springframework.context.annotation.ConfigurationClassPostProcessor.postProcessBeanDefinitionRegistry(ConfigurationClassPostProcessor.java:289)
	at org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanDefinitionRegistryPostProcessors(PostProcessorRegistrationDelegate.java:349)
	at org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanFactoryPostProcessors(PostProcessorRegistrationDelegate.java:118)
	at org.springframework.context.support.AbstractApplicationContext.invokeBeanFactoryPostProcessors(AbstractApplicationContext.java:775)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:597)
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:146)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:753)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:455)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:323)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1342)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1331)
	at y_lab.HabitApplication.main(HabitApplication.java:9)
Caused by: java.lang.ClassNotFoundException: liquibase.UpdateSummaryEnum
	at java.base/jdk.internal.loader.BuiltinClassLoader.loadClass(BuiltinClassLoader.java:641)
	at java.base/jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(ClassLoaders.java:188)
	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:525)
	... 33 common frames omitted
2024-11-08 20:28:25 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-11-08 20:28:25 INFO  [main] y_lab.HabitApplication - Starting HabitApplication using Java 17.0.13 with PID 15160 (D:\java\y_lab_homework\homework2\target\classes started by Asus in D:\java\y_lab_homework\homework2)
2024-11-08 20:28:25 INFO  [main] y_lab.HabitApplication - No active profile set, falling back to 1 default profile: "default"
2024-11-08 20:28:27 WARN  [main] o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: java.lang.NoClassDefFoundError: liquibase/UpdateSummaryEnum
2024-11-08 20:28:27 ERROR [main] o.s.boot.SpringApplication - Application run failed
java.lang.NoClassDefFoundError: liquibase/UpdateSummaryEnum
	at java.base/java.lang.Class.getDeclaredFields0(Native Method)
	at java.base/java.lang.Class.privateGetDeclaredFields(Class.java:3297)
	at java.base/java.lang.Class.getDeclaredField(Class.java:2608)
	at org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider$Constructors.isInnerClass(DefaultBindConstructorProvider.java:144)
	at org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider$Constructors.getCandidateConstructors(DefaultBindConstructorProvider.java:134)
	at org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider$Constructors.getConstructors(DefaultBindConstructorProvider.java:103)
	at org.springframework.boot.context.properties.bind.DefaultBindConstructorProvider.getBindConstructor(DefaultBindConstructorProvider.java:55)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBean.deduceBindMethod(ConfigurationPropertiesBean.java:298)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBeanRegistrar.createBeanDefinition(ConfigurationPropertiesBeanRegistrar.java:93)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBeanRegistrar.registerBeanDefinition(ConfigurationPropertiesBeanRegistrar.java:89)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBeanRegistrar.register(ConfigurationPropertiesBeanRegistrar.java:61)
	at org.springframework.boot.context.properties.ConfigurationPropertiesBeanRegistrar.register(ConfigurationPropertiesBeanRegistrar.java:55)
	at java.base/java.lang.Iterable.forEach(Iterable.java:75)
	at org.springframework.boot.context.properties.EnableConfigurationPropertiesRegistrar.registerBeanDefinitions(EnableConfigurationPropertiesRegistrar.java:49)
	at org.springframework.context.annotation.ImportBeanDefinitionRegistrar.registerBeanDefinitions(ImportBeanDefinitionRegistrar.java:86)
	at org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.lambda$loadBeanDefinitionsFromRegistrars$1(ConfigurationClassBeanDefinitionReader.java:376)
	at java.base/java.util.LinkedHashMap.forEach(LinkedHashMap.java:721)
	at org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitionsFromRegistrars(ConfigurationClassBeanDefinitionReader.java:375)
	at org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitionsForConfigurationClass(ConfigurationClassBeanDefinitionReader.java:148)
	at org.springframework.context.annotation.ConfigurationClassBeanDefinitionReader.loadBeanDefinitions(ConfigurationClassBeanDefinitionReader.java:120)
	at org.springframework.context.annotation.ConfigurationClassPostProcessor.processConfigBeanDefinitions(ConfigurationClassPostProcessor.java:428)
	at org.springframework.context.annotation.ConfigurationClassPostProcessor.postProcessBeanDefinitionRegistry(ConfigurationClassPostProcessor.java:289)
	at org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanDefinitionRegistryPostProcessors(PostProcessorRegistrationDelegate.java:349)
	at org.springframework.context.support.PostProcessorRegistrationDelegate.invokeBeanFactoryPostProcessors(PostProcessorRegistrationDelegate.java:118)
	at org.springframework.context.support.AbstractApplicationContext.invokeBeanFactoryPostProcessors(AbstractApplicationContext.java:775)
	at org.springframework.context.support.AbstractApplicationContext.refresh(AbstractApplicationContext.java:597)
	at org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext.refresh(ServletWebServerApplicationContext.java:146)
	at org.springframework.boot.SpringApplication.refresh(SpringApplication.java:753)
	at org.springframework.boot.SpringApplication.refreshContext(SpringApplication.java:455)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:323)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1342)
	at org.springframework.boot.SpringApplication.run(SpringApplication.java:1331)
	at y_lab.HabitApplication.main(HabitApplication.java:9)
Caused by: java.lang.ClassNotFoundException: liquibase.UpdateSummaryEnum
	at java.base/jdk.internal.loader.BuiltinClassLoader.loadClass(BuiltinClassLoader.java:641)
	at java.base/jdk.internal.loader.ClassLoaders$AppClassLoader.loadClass(ClassLoaders.java:188)
	at java.base/java.lang.ClassLoader.loadClass(ClassLoader.java:525)
	... 33 common frames omitted
2024-11-08 20:30:26 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-11-08 20:30:26 INFO  [main] y_lab.HabitApplication - Starting HabitApplication using Java 17.0.13 with PID 8648 (D:\java\y_lab_homework\homework2\target\classes started by Asus in D:\java\y_lab_homework\homework2)
2024-11-08 20:30:26 INFO  [main] y_lab.HabitApplication - No active profile set, falling back to 1 default profile: "default"
2024-11-08 20:30:28 WARN  [main] o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.context.ApplicationContextException: Unable to start web server
2024-11-08 20:30:28 ERROR [main] o.s.b.d.LoggingFailureAnalysisReporter - 

***************************
APPLICATION FAILED TO START
***************************

Description:

An attempt was made to call a method that does not exist. The attempt was made from the following location:

    org.springframework.aop.support.AopUtils.getMostSpecificMethod(AopUtils.java:209)

The following method did not exist:

    'java.lang.reflect.Method org.springframework.core.BridgeMethodResolver.getMostSpecificMethod(java.lang.reflect.Method, java.lang.Class)'

The calling method's class, org.springframework.aop.support.AopUtils, was loaded from the following location:

    jar:file:/C:/Users/Asus/.m2/repository/org/springframework/spring-aop/6.1.6/spring-aop-6.1.6.jar!/org/springframework/aop/support/AopUtils.class

The called method's class, org.springframework.core.BridgeMethodResolver, is available from the following locations:

    jar:file:/C:/Users/Asus/.m2/repository/org/springframework/spring-core/6.1.1/spring-core-6.1.1.jar!/org/springframework/core/BridgeMethodResolver.class

The called method's class hierarchy was loaded from the following locations:

    org.springframework.core.BridgeMethodResolver: file:/C:/Users/Asus/.m2/repository/org/springframework/spring-core/6.1.1/spring-core-6.1.1.jar


Action:

Correct the classpath of your application so that it contains compatible versions of the classes org.springframework.aop.support.AopUtils and org.springframework.core.BridgeMethodResolver

2024-11-08 20:32:40 INFO  [background-preinit] o.h.validator.internal.util.Version - HV000001: Hibernate Validator 8.0.1.Final
2024-11-08 20:32:41 INFO  [main] y_lab.HabitApplication - Starting HabitApplication using Java 17.0.13 with PID 4904 (D:\java\y_lab_homework\homework2\target\classes started by Asus in D:\java\y_lab_homework\homework2)
2024-11-08 20:32:41 INFO  [main] y_lab.HabitApplication - No active profile set, falling back to 1 default profile: "default"
2024-11-08 20:32:43 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port 8080 (http)
2024-11-08 20:32:43 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
2024-11-08 20:32:43 INFO  [main] o.a.catalina.core.StandardService - Starting service [Tomcat]
2024-11-08 20:32:43 INFO  [main] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/10.1.16]
2024-11-08 20:32:43 INFO  [main] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
2024-11-08 20:32:43 INFO  [main] o.s.b.w.s.c.ServletWebServerApplicationContext - Root WebApplicationContext: initialization completed in 2639 ms
2024-11-08 20:32:43 WARN  [main] o.s.b.w.s.c.AnnotationConfigServletWebServerApplicationContext - Exception encountered during context initialization - cancelling refresh attempt: org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'dataSourceConfig': Injection of autowired dependencies failed
2024-11-08 20:32:43 INFO  [main] o.a.catalina.core.StandardService - Stopping service [Tomcat]
2024-11-08 20:32:43 ERROR [main] o.s.boot.SpringApplication - Application run failed
org.springframework.beans.factory.BeanCreationException: Error creating bean with name 'dataSourceConfig': Injection of autowired dependencies failed
	at org.springframework.beans.factory.annotation.AutowiredAnnotationBeanPostProcessor.postProcessProperties(AutowiredAnnotationBeanPostProcessor.java:499)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.populateBean(AbstractAutowireCapableBeanFactory.java:1420)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.doCreateBean(AbstractAutowireCapableBeanFactory.java:600)
	at org.springframework.beans.factory.support.AbstractAutowireCapableBeanFactory.createBean(AbstractAutowireCapableBeanFactory.java:523)
	at org.springframework.beans.factory.support.AbstractBeanFactory.lambda$doGetBean$0(AbstractBeanFactory.java:325)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.getSingleton(DefaultSingletonBeanRegistry.java:234)
